Target,Model,Class,Accuracy,Precision,Recall,F1-Score,Support
kessler_dummy2,logistic_regression,0,0.7435508345978755,0.9080234833659491,0.7918088737201365,0.845943482224248,586.0
kessler_dummy2,logistic_regression,1,0.7435508345978755,0.17567567567567569,0.3561643835616438,0.23529411764705885,73.0
kessler_dummy3,logistic_regression,0,0.7040971168437026,0.8729508196721312,0.7620751341681574,0.8137535816618912,559.0
kessler_dummy3,logistic_regression,1,0.7040971168437026,0.2222222222222222,0.38,0.2804428044280443,100.0
kessler_dummy4,logistic_regression,0,0.7177541729893778,0.869215291750503,0.7811934900542495,0.8228571428571428,553.0
kessler_dummy4,logistic_regression,1,0.7177541729893778,0.25308641975308643,0.3867924528301887,0.3059701492537314,106.0
